"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
451492,346,"Data Analyst","Data Processing Analyst","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-01-05 10:35:54",1,"","Peru","","",""
452231,572,"Software Engineer","Software Engineer I Asp.NET","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:07","","","Peru","","",""
454424,572,"Software Engineer","Software Validation Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:05",1,"","Peru","","",""
489660,6,"Data Engineer","Data Engineer","Piura, Peru","via Trabajo.org","Full-time","","Peru","2023-03-02 10:28:58","","","Peru","","",""
516594,32098,"Data Scientist","behavioral data scientist","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-02-24 10:45:10","","","Peru","","",""
598995,13894,"Data Scientist","data scientist associate i","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-08 10:10:16","","","Peru","","",""
604846,572,"Senior Data Scientist","Senior Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-11 10:11:57","","","Peru","","",""
606606,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:41",1,"","Peru","","",""
642119,15638,"Data Analyst","Data Analyst","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-12 10:44:02",1,"","Peru","","",""
726746,806,"Data Engineer","Mid Data Engineer (3733 USD/Mes)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-12-28 11:24:04",1,"","Peru","","",""
834274,203919,"Business Analyst","Business Analyst - SQL","Peru","via Indeed","Full-time","","Peru","2023-09-08 10:56:04",1,"","Peru","","",""
842120,469618,"Software Engineer","Desarrollador Full Stack","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-03-02 10:29:00",1,"","Peru","","",""
867038,28212,"Data Analyst","analytics translator","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-09 10:15:39",1,"","Peru","","",""
868005,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:00",1,"","Peru","","",""
880817,2902,"Business Analyst","Business Analyst Sr de Analytics","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-02-03 10:41:41","","","Peru","","",""
916623,16041,"Data Engineer","Practicante de Analytics/Data Engineer","Lima, Peru","via BeBee Perú","Internship","","Peru","2023-03-27 10:28:23",1,"","Peru","","",""
918276,15638,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-04-21 10:52:30",1,"","Peru","","",""
921361,572,"Software Engineer","Software Engineer C+","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:10",1,"","Peru","","",""
923303,137575,"Cloud Engineer","Arquitecto de Datos Cloud Gcp","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:39",1,"","Peru","","",""
1000701,6521,"Data Engineer","Azure Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:34",1,"","Peru","","",""
1005400,121,"Business Analyst","Senior QC Analyst with experience in Salesforce","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-04-15 10:44:22",1,"","Peru","","",""
1100884,35153,"Data Analyst","Data Analyst","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:36",1,"","Peru","","",""
1285277,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-11 10:11:57","","","Peru","","",""
1291358,92563,"Data Scientist","Practicante Data Collector","Lima, Peru","via BeBee Perú","Internship","","Peru","2023-06-12 11:07:52","","","Peru","","",""
1519785,7964,"Senior Data Engineer","Data Engineer Sr","Anywhere","via Linkedin","Full-time",1,"Peru","2023-01-23 10:18:39",1,"","Peru","","",""
1674545,572,"Data Analyst","Intern, Irs Data Analytics Summer Program, Assurance","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:44","","","Peru","","",""
1683041,317496,"Software Engineer","Principal Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:36",1,"","Peru","","",""
1684343,2906,"Cloud Engineer","DataBricks - Cloud Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-06-21 10:50:41","","","Peru","","",""
1721047,572,"Software Engineer","Principal DevOps Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:07",1,"","Peru","","",""
1749592,572,"Data Engineer","Big Data Engineer Intern","Cajamarca, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:02","","","Peru","","",""
121095,6521,"Business Analyst","QA Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-24 22:13:39",1,"","Peru","","",""
360862,13048,"Data Engineer","Data Engineer","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-04-26 23:36:10",1,"","Peru","","",""
380633,6230,"Data Analyst","Support Engineer 2nd line","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-04-30 22:41:50","","","Peru","","",""
390714,27628,"Data Engineer","Data Engineer (Junior / Semi Senior)","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-07-05 22:27:48","","","Peru","","",""
391360,423629,"Senior Data Engineer","Senior Database Engineer","Anywhere","via LinkedIn","Contractor",1,"Peru","2023-11-27 22:56:43",1,"","Peru","","",""
407164,495703,"Data Analyst","Practicante de Data Analytics","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 22:47:58","","","Peru","","",""
410296,14319,"Senior Data Engineer","GCP Senior Data Engineer (freelance)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-10-13 22:33:33",1,"","Peru","","",""
490313,28212,"Senior Data Engineer","Senior Data Engineer de Audit Cont","La Molina, Peru","via BeBee","Full-time","","Peru","2023-11-24 22:13:37","","","Peru","","",""
506813,9871,"Data Engineer","Data Engineer - Remoto","Anywhere","via Linkedin","Full-time",1,"Peru","2023-01-20 23:06:55","","","Peru","","",""
508756,7964,"Data Engineer","Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-27 22:26:37","","","Peru","","",""
554281,98580,"Data Scientist","Research Analyst","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-01-17 22:21:06","","","Peru","","",""
560151,1640,"Data Scientist","Data Scientist - Deep Learning","Asia, Peru","via Binance - Talentify","Full-time","","Peru","2023-03-03 22:24:10","","","Peru","","",""
666824,14319,"Senior Data Engineer","Azure Data Engineer SSR","Peru","via LinkedIn","Full-time","","Peru","2023-09-28 23:01:53","","","Peru","","",""
678987,6230,"Business Analyst","Support Engineer 1st line","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-04-30 22:41:50","","","Peru","","",""
681728,18404,"Data Engineer","Data Engineer (Azure)","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-06-19 22:47:48","","","Peru","","",""
682478,22408,"Data Scientist","MODEL RISK VALIDATOR DATA SCIENTIST","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-02-16 22:33:12","","","Peru","","",""
697430,2902,"Data Scientist","Data Scientist Metodología de Riesgos","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-04-27 22:35:31","","","Peru","","",""
702330,13048,"Senior Data Scientist","R:405 (Sgh838) Senior Data Scientist Acoe : (Jy807)","Arequipa, Peru","via Emprego.pt","Full-time","","Peru","2023-05-12 23:37:02","","","Peru","","",""
808727,500608,"Data Engineer","Practicante TI","Lima, Peru","via Laborum","Internship","","Peru","2023-07-26 22:14:40",1,"","Peru","","",""
823744,500752,"Senior Data Scientist","Senior Data Scientist","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-12-08 22:15:03","","","Peru","","",""
913023,27628,"Data Engineer","Data Engineer Junior","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-06-09 22:30:59","","","Peru","","",""
1036807,8381,"Data Engineer","Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-06-09 22:30:59","","","Peru","","",""
1294416,14319,"Data Engineer","Cloud Data Engineer","Peru","via LinkedIn","Full-time","","Peru","2023-05-30 22:31:14","","","Peru","","",""
1304479,2195,"Senior Data Engineer","Senior Data Engineer (Azure)","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-29 22:13:51","","","Peru","","",""
1427320,282883,"Cloud Engineer","Senior Full-Stack Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 22:48:22","","","Peru","","",""
1805246,37875,"Data Engineer","Data Engineer Lima","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-05-16 22:44:21","","","Peru","","",""
233193,15638,"Cloud Engineer","Mid Cloud Azure","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-24 19:29:16","","","Peru","","",""
288517,240622,"Data Engineer","Data Engineer Machine Learning","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-09-04 19:14:00","","","Peru","","",""
294895,162824,"Senior Data Engineer","Senior Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-03-15 19:15:47","","","Peru","","",""
401635,519170,"Data Engineer","Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-12 19:29:47","","","Peru","","",""
417693,572,"Software Engineer","Senior en Python","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-22 19:26:56",1,"","Peru","","",""
426229,519615,"Data Engineer","Azure Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-06-16 20:07:20",1,"","Peru","","",""
458568,520228,"Data Analyst","Data Analyst","Lima, Peru","via Linkedin","Full-time","","Peru","2023-02-09 20:25:13","","","Peru","","",""
467576,332541,"Data Scientist","Data Scientist","Miraflores, Peru","via LinkedIn","Full-time","","Peru","2023-11-09 19:13:48","","","Peru","","",""
502123,3037,"Data Analyst","OPTIMIZATION ANALYST II","Lima, Peru","via Trabajo En Perú","Full-time","","Peru","2023-01-06 19:30:22","","","Peru","","",""
507799,1215,"Software Engineer","Software Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-01-25 19:58:43",1,"","Peru","","",""
578312,162824,"Data Analyst","Data Analyst CX","Lima, Peru","via LinkedIn Perú","Full-time","","Peru","2023-02-24 19:45:10",1,"","Peru","","",""
587039,522433,"Data Analyst","DATA BUSSINES ANALYST - Analista de negocios","Lima, Peru","via Indeed","Full-time","","Peru","2023-11-10 19:31:57","","","Peru","","",""
1032857,426362,"Data Engineer","Data Engineer / Media","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-21 23:50:41",1,"","Peru","","",""
1033756,114,"Business Analyst","Insurance Analyst","Lima, Peru","via Recruit.net","Full-time","","Peru","2023-08-31 23:46:36","","","Peru","","",""
1045799,384108,"Data Engineer","Data Architecture & Engineering Manager MIX - 1357","Peru","via Jobted","Full-time","","Peru","2023-08-08 00:24:23","","","Peru","","",""
1085159,16041,"Data Engineer","Data Engineer","Lima, Peru","via DConecta","Full-time","","Peru","2023-01-06 23:30:26","","","Peru","","",""
1089813,13048,"Senior Data Analyst","Senior Data Analyst, Clinical Analytics and","Peru","via Emprego.pt","Full-time","","Peru","2023-05-04 23:36:22",1,"","Peru","","",""
1159112,6109,"Data Engineer","Head of Data Engineering ‍ Innovative Tech","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-02 23:50:16","","","Peru","","",""
1231702,47188,"Data Engineer","Data Engineer - 3 Roles available","Peru","via JobLeads","Full-time","","Peru","2023-04-04 23:54:02","","","Peru","","",""
1295236,383363,"Data Engineer","Big Data Engineers","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-19 23:47:48",1,"","Peru","","",""
1295601,13048,"Software Engineer","Full Stack Software Engineer","Anywhere","via EMPREGO","Full-time",1,"Peru","2023-03-21 23:37:58",1,"","Peru","","",""
1297469,8208,"Data Scientist","Data Scientist","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-18 23:33:52","","","Peru","","",""
1366974,51786,"Data Analyst","P647 | Data Analyst Miraflores","Lima, Peru","via Kit Empleo","Full-time","","Peru","2022-12-31 23:33:27",1,"","Peru","","",""
1367061,35153,"Data Analyst","Data Analyst","Peru","via LinkedIn","Full-time","","Peru","2023-03-28 23:27:44",1,"","Peru","","",""
1370950,13048,"Software Engineer","Full:stack (React + Java) Software Engineer :","Lima, Peru","via Emprego","Full-time","","Peru","2023-08-17 23:31:47",1,"","Peru","","",""
1374323,13048,"Data Scientist","Data Science Manager, Revenue and Financial","Lima, Peru","via Sercanto","Full-time","","Peru","2023-06-15 23:53:20","","","Peru","","",""
1388761,433647,"Data Analyst","Analista de Data Science - Leading Industry Pay","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-02 23:50:13",1,"","Peru","","",""
1392892,6,"Data Engineer","Data Engineer - Remote - Latin America","Anywhere","via EMPREGO.pt","Full-time",1,"Peru","2023-08-11 23:30:51","","","Peru","","",""
1397427,13048,"Software Engineer","Development Engineer","Cajamarca, Peru","via Emprego.pt","Full-time","","Peru","2023-05-11 23:42:40",1,"","Peru","","",""
1400860,13048,"Senior Data Engineer","Kbc09) Senior Data Engineer","Lima, Peru","via EMPREGO","Full-time","","Peru","2023-02-12 23:53:47","","","Peru","","",""
1401077,1302,"Data Engineer","Data Quality Engineer","Lima, Peru","via Indeed","Full-time","","Peru","2023-12-15 23:12:45","","","Peru","","",""
1404958,5615,"Data Scientist","Analytics Developer Analyst","Lima, Peru","via Jobted","Full-time","","Peru","2023-08-18 23:33:49","","","Peru","","",""
1421474,13048,"Business Analyst","Analista Contable Senior","Lima, Peru","via Sercanto","Full-time","","Peru","2023-08-17 23:31:45",1,"","Peru","","",""
1438889,88,"Data Analyst","Data Analyst - Presencial","Chorrillos, Peru","via Bumeran","Full-time","","Peru","2023-10-08 23:43:41","","","Peru","","",""
1501618,6521,"Senior Data Analyst","Sr Data Analyst - Remote Job.","Anywhere","via Recruit.net","Full-time",1,"Peru","2023-08-17 00:06:10",1,"","Peru","","",""
1515305,13048,"Senior Data Scientist","Senior Data Science Engineer : Remote Latam","Anywhere","via EMPREGO","Full-time",1,"Peru","2023-04-22 23:42:12","","","Peru","","",""
1516518,34357,"Data Scientist","Data Scientist","Miraflores, Peru","via LinkedIn","Full-time","","Peru","2023-02-03 23:41:45","","","Peru","","",""
1660175,13048,"Data Engineer","Data Engineer","Lima, Peru","via Emprego.pt","Full-time","","Peru","2023-03-01 23:32:21",1,"","Peru","","",""
1716473,321277,"Data Scientist","Data Scientist - Instructor and Speaker","Anywhere","via LinkedIn","Contractor",1,"Peru","2023-12-01 23:17:17","","","Peru","","",""
1719159,9033,"Data Scientist","Data Science - Remote Work / Ref. 0960E - [A-324]","Peru","via Kit Empleo","Full-time","","Peru","2023-01-05 23:35:52","","","Peru","","",""
1720645,13048,"Data Engineer","Data Engineer","Lima, Peru","via Emprego","Full-time","","Peru","2023-09-02 23:34:33",1,"","Peru","","",""
5822,572,"Software Engineer","DevOps Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:10","","","Peru","","",""
8679,572,"Software Engineer","Python Software Engineer, Importante Empresa Center","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:07","","","Peru","","",""
8801,572,"Software Engineer","Product Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:05","","","Peru","","",""
11438,5687,"Senior Data Scientist","Senior Data Scientist","Lima, Peru","via AIRA","Full-time","","Peru","2023-05-08 10:44:01","","","Peru","","",""
13230,806,"Data Engineer","Data Engineer (5833 USD/Mes) [Remote]","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-11-08 10:33:37",1,"","Peru","","",""
16276,767,"Senior Data Engineer","Senior Big Data Engineer latam Work","Cusco, Peru","via BeBee Perú","Full-time","","Peru","2023-06-12 11:07:55",1,"","Peru","","",""
51296,10513,"Data Scientist","Data Visualization","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:31",1,"","Peru","","",""
112768,245625,"Data Engineer","Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-20 10:52:34",1,"","Peru","","",""
112973,85699,"Senior Data Scientist","Data Scientist Senior","Surquillo, Peru","via BeBee Perú","Full-time","","Peru","2023-06-12 11:07:50","","","Peru","","",""
113000,321851,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via LinkedIn","Full-time","","Peru","2023-06-09 10:30:59",1,"","Peru","","",""
116191,572,"Data Analyst","Data Analyst","San Borja, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:36",1,"","Peru","","",""
116717,572,"Data Analyst","Analista de Data Maestra","La Molina, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:47:10","","","Peru","","",""
127772,447922,"Data Analyst","Asistente de Data Analytics","Lima, Peru","via AIRA","Full-time","","Peru","2023-03-29 11:32:39",1,"","Peru","","",""
174307,572,"Business Analyst","Business Analyst Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-31 10:46:41","","","Peru","","",""
